"PRODUCTION_NO"	"CHANNEL_ID"	"START_TIME"	"FIRST_PUB"	"PUB_DESCRIPTION"	"PUB_SOURCE_URL"	"PUB_TITLE"	"LAST_CHANGED_DATE"	"ON_DEMAND_FILENAME"	"PUB_SOURCE_URL_UPPER"	"ON_DEMAND_RESOURCE_PATH_UPPER"	"PUBLIC_URL"
901974670	88	29-05-2012 19:03			"dka/00000000-0000-0000-0000-00009d6e0016"	"Hallo, det er jul!, 09:24. Julekalenderen for hele familien."	12-06-2012 13:06	"47493_720x540x1400K.flv"	"DKA/00000000-0000-0000-0000-00009D6E0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2009/12/6/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-00009d6e0016"
808852820	88	29-05-2012 19:15			"dka/00000000-0000-0000-0000-00009d6f0016"	"Mellem himmel og jord"	12-06-2012 13:07	"52978_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-00009D6F0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/24-01-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-00009d6f0016"
404360460	88	29-05-2012 19:03			"dka/00000000-0000-0000-0000-00009d700016"	"Maj"	12-06-2012 13:07	"52430_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-00009D700016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/14-02-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-00009d700016"
214450020	88	29-05-2012 19:15			"dka/00000000-0000-0000-0000-00009d710016"	"Jens Otto Krag"	12-06-2012 13:07	"55024_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-00009D710016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/10-03-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-00009d710016"
802104980	88	29-05-2012 19:09			"dka/00000000-0000-0000-0000-00009d720016"	"Povl Nesgaard får dansuenza"	12-06-2012 13:07	"55417_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-00009D720016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/26-03-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-00009d720016"
202495560	88	29-05-2012 19:00			"dka/00000000-0000-0000-0000-00009d730016"	"Gamle Danmark 1945-1975, 04:10"	12-06-2012 13:07	"576_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-00009D730016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/12-04-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-00009d730016"
522128300	88	29-05-2012 19:00			"dka/00000000-0000-0000-0000-00009d740016"	"Ørkenens sønner II. Gå aldrig tilbage til en fuser. 1:2."	12-06-2012 13:07	"54137_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-00009D740016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/02-02-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-00009d740016"
801857360	88	29-05-2012 19:00			"dka/00000000-0000-0000-0000-00009d750016"	"100 års barndom. 1980-1990: Fattig-firserne eller forandrings-firserne."	12-06-2012 13:07	"1899_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-00009D750016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/12-04-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-00009d750016"
809792870	88	29-05-2012 19:00			"dka/00000000-0000-0000-0000-00009d760016"	"Manden fra Mormugao 2:2."	12-06-2012 13:07	"62515_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-00009D760016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/11-08-2009/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-00009d760016"
518117180	88	29-05-2012 19:09			"dka/00000000-0000-0000-0000-00009d780016"	"Roskilde Festival 1992. Bånd 2."	12-06-2012 13:07	"49179_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-00009D780016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/19-06-2009/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-00009d780016"
910102940	88	29-05-2012 18:10			"dka/00000000-0000-0000-0000-0000ab660016"	"2006: Det ny DR."	12-06-2012 13:13	"67419_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000AB660016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2011/9/23/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ab660016"
809753970	88	29-05-2012 19:19			"dka/00000000-0000-0000-0000-0000ab670016"	"Alabadig 1988, 1:4"	12-06-2012 13:13	"53274_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000AB670016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2012/1/7/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ab670016"
801813740	88	29-05-2012 18:40			"dka/00000000-0000-0000-0000-0000ab680016"	"Far, mor og Blyp 8:9. Fjernsyn for dig."	12-06-2012 13:13	"67840_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000AB680016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2011/12/12/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ab680016"
902236380	88	29-05-2012 19:19			"dka/00000000-0000-0000-0000-0000ab690016"	"Profit 4:8"	12-06-2012 13:13	"63562_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000AB690016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2009/12/27/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ab690016"
102326020	88	29-05-2012 18:10			"dka/00000000-0000-0000-0000-0000ab6a0016"	"Indefra"	12-06-2012 13:13	"67352_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000AB6A0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2011/9/14/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ab6a0016"
809569370	88	29-05-2012 18:10			"dka/00000000-0000-0000-0000-0000ab6b0016"	"Ludo 3:7"	12-06-2012 13:13	"65661_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000AB6B0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2011/6/8/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ab6b0016"
518146280	88	29-05-2012 18:10			"dka/00000000-0000-0000-0000-0000ab6d0016"	"Talkshowet - Johannes Møllehave."	12-06-2012 13:13	"65521_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000AB6D0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2011/1/18/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ab6d0016"
901975050	88	29-05-2012 17:15			"dka/00000000-0000-0000-0000-0000ab6e0016"	"Hallo, det er jul!, 13:24. Julekalenderen for hele familien."	12-06-2012 13:13	"47463_720x540x1400K.flv"	"DKA/00000000-0000-0000-0000-0000AB6E0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2009/12/14/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ab6e0016"
802670310	88	29-05-2012 17:15			"dka/00000000-0000-0000-0000-0000ab6f0016"	"OpFinn"	12-06-2012 13:13	"52934_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-0000AB6F0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/24-01-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ab6f0016"
809677340	88	29-05-2012 17:15			"dka/00000000-0000-0000-0000-0000ab700016"	"Den blå æske, 02:43."	12-06-2012 13:13	"64880_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000AB700016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2010/9/29/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ab700016"
505935400	88	29-05-2012 17:15			"dka/00000000-0000-0000-0000-0000ab720016"	"Skjult kamera - usynlig snor"	12-06-2012 13:13	"55585_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-0000AB720016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/01-04-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ab720016"
505245490	88	29-05-2012 17:15			"dka/00000000-0000-0000-0000-0000ab730016"	"En by i provinsen, 07:17. En ulykke alene."	12-06-2012 13:13	"51471_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000AB730016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/13-03-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ab730016"
591034380	88	29-05-2012 17:15			"dka/00000000-0000-0000-0000-0000ab760016"	"TAXA. 37. afsnit."	12-06-2012 13:13	"61616_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000AB760016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/14-04-2009/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ab760016"
809744470	88	29-05-2012 17:29			"dka/00000000-0000-0000-0000-0000b5780016"	"Bamses billedbog 2:8"	12-06-2012 13:17	"48690_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000B5780016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/28-09-2009/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000b5780016"
830914385	88	29-05-2012 17:14			"dka/00000000-0000-0000-0000-0000b5850016"	"MIXTAPE 8: Confessions of Mads Langer"	10-12-2012 12:25	"mixtape_8_mads_langer_final.mp4"	"DKA/00000000-0000-0000-0000-0000B5850016"	"RTMP://VOD.DR.DK/PIRAT/MP4:VIDEO/MIXTAPE//"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000b5850016"
830914090	88	29-05-2012 17:14			"dka/00000000-0000-0000-0000-0000b5860016"	"MASHUP: ”Det provokerer folk at jeg ikke drikker”"	10-12-2012 12:25	"net_pirat_tv_mashup__afholdsmand.mp4"	"DKA/00000000-0000-0000-0000-0000B5860016"	"RTMP://VOD.DR.DK/PIRAT/MP4:VIDEO/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000b5860016"
830173610	88	29-05-2012 17:14			"dka/00000000-0000-0000-0000-0000b5870016"	"Baunes Brevkasse - telefonfis"	10-12-2012 12:25	"56416_720x576x6m.mp4"	"DKA/00000000-0000-0000-0000-0000B5870016"	"RTMP://VOD.DR.DK/PIRAT/MP4:VIDEO/MM//"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000b5870016"
522117370	88	29-05-2012 19:13			"dka/00000000-0000-0000-0000-0000b6660016"	"Ud med sproget. 10:14."	12-06-2012 13:17	"68717_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000B6660016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2012/3/28/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000b6660016"
505553390	88	29-05-2012 19:07			"dka/00000000-0000-0000-0000-0000b6670016"	"Syng med - Ann Liza."	12-06-2012 13:17	"68277_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000B6670016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2012/1/17/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000b6670016"
522147600	88	29-05-2012 19:13			"dka/00000000-0000-0000-0000-0000b6680016"	"Kontrapunkt. 09:12."	12-06-2012 13:17	"66754_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000B6680016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2011/12/5/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000b6680016"
902336410	88	29-05-2012 18:13			"dka/00000000-0000-0000-0000-0000b6690016"	"Profit, 08:12"	12-06-2012 13:17	"67639_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000B6690016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2011/11/2/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000b6690016"
102783510	88	29-05-2012 19:19			"dka/00000000-0000-0000-0000-0000b66a0016"	"Krydsild. Dansk Folkeparti."	12-06-2012 13:17	"64966_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000B66A0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2011/9/6/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000b66a0016"
808820700	88	29-05-2012 19:19			"dka/00000000-0000-0000-0000-0000b66b0016"	"Goda' Goda' 01:10"	12-06-2012 13:17	"66231_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000B66B0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2011/6/1/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000b66b0016"
522378250	88	29-05-2012 19:05			"dka/00000000-0000-0000-0000-0000b66c0016"	"Stjerne for en aften 04:12."	12-06-2012 13:17	"65856_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000B66C0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2011/3/22/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000b66c0016"
505814610	88	29-05-2012 19:19			"dka/00000000-0000-0000-0000-0000b66d0016"	"Under uret. 03.04.1987."	12-06-2012 13:17	"65493_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000B66D0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2011/1/18/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000b66d0016"
830064590	88	29-05-2012 19:19			"dka/00000000-0000-0000-0000-0000b66e0016"	"Banjos Likørstue sæson 2, 10:14."	12-06-2012 13:17	"27287_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000B66E0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2010/11/24/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000b66e0016"
802056720	88	29-05-2012 19:05			"dka/00000000-0000-0000-0000-0000b66f0016"	"Troldebjerget."	12-06-2012 13:17	"52890_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-0000B66F0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/24-01-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000b66f0016"
506108440	88	29-05-2012 17:17			"dka/00000000-0000-0000-0000-0000be6b0016"	"Jensen Tonajt-live, 4."	12-06-2012 13:21	"65567_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000BE6B0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2011/5/24/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000be6b0016"
902820060	88	29-05-2012 17:17			"dka/00000000-0000-0000-0000-0000be6c0016"	"Café Echelon, 5:8."	12-06-2012 13:21	"65820_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000BE6C0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2011/3/22/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000be6c0016"
928232360	88	29-05-2012 18:29			"dka/00000000-0000-0000-0000-0000be6d0016"	"OBLS. Oplysning om bøsser og lesbiske i samfundet, 5:8. Arbejde."	12-06-2012 13:21	"59838_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000BE6D0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2011/1/20/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000be6d0016"
830064910	88	29-05-2012 18:29			"dka/00000000-0000-0000-0000-0000be6e0016"	"Banjos Likørstue sæson 2, 14:14."	12-06-2012 13:21	"27266_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000BE6E0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2010/11/24/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000be6e0016"
808757320	88	29-05-2012 18:29			"dka/00000000-0000-0000-0000-0000be6f0016"	"Familien EDB'sen"	12-06-2012 13:22	"52876_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-0000BE6F0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/24-01-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000be6f0016"
505611690	88	29-05-2012 18:30			"dka/00000000-0000-0000-0000-0000be710016"	"Erik Paaske "	12-06-2012 13:22	"54720_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-0000BE710016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/10-03-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000be710016"
214061980	88	29-05-2012 18:30			"dka/00000000-0000-0000-0000-0000be720016"	"Dirch Passer synger på fransk"	12-06-2012 13:22	"55590_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-0000BE720016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/01-04-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000be720016"
505555760	88	29-05-2012 18:30			"dka/00000000-0000-0000-0000-0000be740016"	"Gæt & Grimasser - 18.06.1983"	12-06-2012 13:22	"54191_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-0000BE740016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/02-02-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000be740016"
505375430	88	29-05-2012 18:30			"dka/00000000-0000-0000-0000-0000be750016"	"MATADOR - 18:24. ""Hr. Stein"". "	12-06-2012 13:22	"40367_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000BE750016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/11-03-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000be750016"
404003270	88	29-05-2012 18:30			"dka/00000000-0000-0000-0000-0000be760016"	"Livsens ondskab 5:5."	12-06-2012 13:22	"60301_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000BE760016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/09-12-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000be760016"
801624260	88	29-05-2012 17:17			"dka/00000000-0000-0000-0000-0000be770016"	"Bullerfnis. Fjernsyn for dig"	12-06-2012 13:22	"54605_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000BE770016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/17-02-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000be770016"
802014130	88	29-05-2012 17:17			"dka/00000000-0000-0000-0000-0000be780016"	"Pænt goddag! Fjernsyn for dig."	12-06-2012 13:22	"48665_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000BE780016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/21-02-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000be780016"
831013010	88	29-05-2012 17:17			"dka/00000000-0000-0000-0000-0000be830016"	"JUST OG MILLIONERNE: Den Gyldne Ven"	10-12-2012 12:26	"p-dr2-1_just-1_mron.mp4"	"DKA/00000000-0000-0000-0000-0000BE830016"	"RTMP://VOD.DR.DK/PIRAT/MP4:VIDEO/PIRATDR2//"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000be830016"
404010720	88	29-05-2012 19:09			"dka/00000000-0000-0000-0000-0000ca690016"	"Hashtræet"	12-06-2012 13:26	"51974_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000CA690016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2010/2/23/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ca690016"
830011550	88	29-05-2012 19:09			"dka/00000000-0000-0000-0000-0000ca6a0016"	"Partiet, 14:14"	12-06-2012 13:26	"67337_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000CA6A0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2011/9/7/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ca6a0016"
518195570	88	29-05-2012 19:03			"dka/00000000-0000-0000-0000-0000ca6b0016"	"Ordet på bordet, 4."	12-06-2012 13:26	"65484_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000CA6B0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2011/5/17/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ca6b0016"
518193950	88	29-05-2012 19:09			"dka/00000000-0000-0000-0000-0000ca6c0016"	"Ud af skabet, 07:10."	12-06-2012 13:26	"65811_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000CA6C0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2011/3/21/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ca6c0016"
591052440	88	29-05-2012 19:09			"dka/00000000-0000-0000-0000-0000ca6d0016"	"Madsen & Co. 28. del. Den usynlige mand."	12-06-2012 13:26	"65539_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000CA6D0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2011/1/14/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ca6d0016"
830039640	88	29-05-2012 19:09			"dka/00000000-0000-0000-0000-0000ca6e0016"	"Banjos Likørstue sæson 1, 10:11."	12-06-2012 13:26	"27131_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000CA6E0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/24-11-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ca6e0016"
808854870	88	29-05-2012 19:09			"dka/00000000-0000-0000-0000-0000ca6f0016"	"Petersens morgen, middag og aften"	12-06-2012 13:26	"52624_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-0000CA6F0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/24-01-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ca6f0016"
213452290	88	29-05-2012 19:00			"dka/00000000-0000-0000-0000-0000ca700016"	"Guldtoget "	12-06-2012 13:26	"53728_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-0000CA700016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/01-03-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ca700016"
830037780	88	29-05-2012 19:09			"dka/00000000-0000-0000-0000-0000ca710016"	"Kleinrocks Kabinet - Dus med..."	12-06-2012 13:26	"54001_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-0000CA710016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/09-02-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ca710016"
518048000	88	29-05-2012 19:00			"dka/00000000-0000-0000-0000-0000ca720016"	"Politisk stormvejr"	12-06-2012 13:26	"55635_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-0000CA720016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/02-04-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ca720016"
606617830	88	29-05-2012 19:11			"dka/00000000-0000-0000-0000-0000ca730016"	"Flemming Povlsen til 4-1 mod Grækenland"	12-06-2012 13:26	"64460_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000CA730016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2010/5/26/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ca730016"
522039980	88	29-05-2012 19:19			"dka/00000000-0000-0000-0000-0000ca740016"	"Husk lige tandbørsten. 20.10.1995."	12-06-2012 13:26	"54178_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-0000CA740016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/02-02-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ca740016"
606383070	88	29-05-2012 19:01			"dka/00000000-0000-0000-0000-0000ca750016"	"EM fodbold 82-84: Danmark - Jugoslavien."	12-06-2012 13:26	"55425_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000CA750016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/19-03-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ca750016"
809045700	88	29-05-2012 17:56			"dka/00000000-0000-0000-0000-0000d2780016"	"Crash 04:13"	12-06-2012 13:31	"48529_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000D2780016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/03-03-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000d2780016"
830914197	88	29-05-2012 17:56			"dka/00000000-0000-0000-0000-0000d2850016"	"PIRAT OLD SCHOOL: Politikontrol skaber mere LOL"	10-12-2012 12:29	"pirat_old_shcool_politi_00830914197.mp4"	"DKA/00000000-0000-0000-0000-0000D2850016"	"RTMP://VOD.DR.DK/PIRAT/MP4:VIDEO/PIRAT_OLD_SCHOOL//"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000d2850016"
830914099	88	29-05-2012 17:56			"dka/00000000-0000-0000-0000-0000d2860016"	"PIRAT UNDERSØGER: Datojagt i supermarkedet"	10-12-2012 12:29	"net_pirat_tv_lev_gratis_datojaeger.mp4"	"DKA/00000000-0000-0000-0000-0000D2860016"	"RTMP://VOD.DR.DK/PIRAT/MP4:VIDEO/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000d2860016"
